,Image,Train Accuracy
485,M1_22_1_2,0.9124526977539062
486,M1_22_1_3,0.9125747680664062
487,M1_22_1_4,0.9302024841308594
488,M1_22_1_5,0.9132308959960938
489,M1_22_1_6,0.9292106628417969
490,M1_22_2_0,0.9688873291015625
491,M1_22_2_1,0.968902587890625
492,M1_22_2_2,0.9689216613769531
493,M1_22_2_3,0.9688491821289062
494,M1_22_2_4,0.968841552734375
495,M1_22_2_5,0.9689102172851562
496,M1_22_2_6,0.9688873291015625
497,M1_22_3_0,0.9694671630859375
498,M1_22_3_1,0.9693374633789062
499,M1_22_3_2,0.9690895080566406
500,M1_22_3_3,0.9694328308105469
501,M1_22_3_4,0.9794502258300781
502,M1_22_3_5,0.9559288024902344
503,M1_22_3_6,0.9493408203125
504,M1_24_0_0,0.9382476806640625
505,M1_24_0_1,0.9380455017089844
506,M1_24_0_2,0.938079833984375
507,M1_24_0_3,0.9382247924804688
508,M1_24_0_4,0.9326210021972656
509,M1_24_0_5,0.9380226135253906
510,M1_24_0_6,0.9275321960449219
511,M1_24_1_0,0.9397201538085938
